frames:  1000, reward: -20.000000, loss: 0.000000, epsilon: 0.968855, episode:    1
frames: 658000, reward: 12.800000, loss: 0.003298, epsilon: 0.050000, episode:  350
frames: 659000, reward: 12.800000, loss: 0.001766, epsilon: 0.050000, episode:  351
frames: 660000, reward: 12.800000, loss: 0.002018, epsilon: 0.050000, episode:  351
frames: 661000, reward: 13.400000, loss: 0.001924, epsilon: 0.050000, episode:  352
Save model!
frames: 662000, reward: 13.400000, loss: 0.001111, epsilon: 0.050000, episode:  352
frames: 663000, reward: 13.400000, loss: 0.000418, epsilon: 0.050000, episode:  352
frames: 664000, reward: 14.200000, loss: 0.000802, epsilon: 0.050000, episode:  353
Save model!
frames: 665000, reward: 14.200000, loss: 0.001053, epsilon: 0.050000, episode:  353
frames: 666000, reward: 14.200000, loss: 0.000917, epsilon: 0.050000, episode:  353
frames: 667000, reward: 14.200000, loss: 0.001537, epsilon: 0.050000, episode:  353
frames: 668000, reward: 13.400000, loss: 0.000663, epsilon: 0.050000, episode:  354
frames: 669000, reward: 13.400000, loss: 0.000913, epsilon: 0.050000, episode:  354
frames: 670000, reward: 13.600000, loss: 0.001333, epsilon: 0.050000, episode:  355
frames: 671000, reward: 13.600000, loss: 0.001092, epsilon: 0.050000, episode:  355
frames: 672000, reward: 13.600000, loss: 0.002703, epsilon: 0.050000, episode:  355
frames: 673000, reward: 13.500000, loss: 0.001234, epsilon: 0.050000, episode:  356
frames: 674000, reward: 13.500000, loss: 0.001328, epsilon: 0.050000, episode:  356
frames: 675000, reward: 13.500000, loss: 0.002087, epsilon: 0.050000, episode:  356
frames: 676000, reward: 13.300000, loss: 0.001013, epsilon: 0.050000, episode:  357
frames: 677000, reward: 13.300000, loss: 0.001301, epsilon: 0.050000, episode:  357
frames: 678000, reward: 13.300000, loss: 0.003072, epsilon: 0.050000, episode:  357
frames: 679000, reward: 13.000000, loss: 0.001647, epsilon: 0.050000, episode:  358
frames: 680000, reward: 13.000000, loss: 0.000800, epsilon: 0.050000, episode:  358
frames: 681000, reward: 13.000000, loss: 0.002837, epsilon: 0.050000, episode:  358
frames: 682000, reward: 13.000000, loss: 0.001742, epsilon: 0.050000, episode:  359
frames: 683000, reward: 13.000000, loss: 0.001577, epsilon: 0.050000, episode:  359
frames: 684000, reward: 13.000000, loss: 0.001183, epsilon: 0.050000, episode:  360
frames: 685000, reward: 13.000000, loss: 0.002508, epsilon: 0.050000, episode:  360
frames: 686000, reward: 13.000000, loss: 0.000908, epsilon: 0.050000, episode:  360
frames: 687000, reward: 13.000000, loss: 0.006679, epsilon: 0.050000, episode:  361
frames: 688000, reward: 13.000000, loss: 0.002608, epsilon: 0.050000, episode:  361
frames: 689000, reward: 13.300000, loss: 0.001242, epsilon: 0.050000, episode:  362
frames: 690000, reward: 13.300000, loss: 0.001797, epsilon: 0.050000, episode:  362
frames: 691000, reward: 13.000000, loss: 0.001011, epsilon: 0.050000, episode:  363
frames: 692000, reward: 13.000000, loss: 0.003074, epsilon: 0.050000, episode:  363
frames: 693000, reward: 13.000000, loss: 0.001132, epsilon: 0.050000, episode:  363
frames: 694000, reward: 13.700000, loss: 0.001391, epsilon: 0.050000, episode:  364
frames: 695000, reward: 13.700000, loss: 0.001125, epsilon: 0.050000, episode:  364
frames: 696000, reward: 13.800000, loss: 0.001583, epsilon: 0.050000, episode:  365
frames: 697000, reward: 13.800000, loss: 0.003883, epsilon: 0.050000, episode:  365
frames: 698000, reward: 13.800000, loss: 0.001755, epsilon: 0.050000, episode:  365
frames: 699000, reward: 14.200000, loss: 0.001774, epsilon: 0.050000, episode:  366
frames: 700000, reward: 14.200000, loss: 0.008208, epsilon: 0.050000, episode:  366
frames: 701000, reward: 14.200000, loss: 0.000668, epsilon: 0.050000, episode:  366
frames: 702000, reward: 14.100000, loss: 0.000986, epsilon: 0.050000, episode:  367
frames: 703000, reward: 14.100000, loss: 0.001945, epsilon: 0.050000, episode:  367
frames: 704000, reward: 14.100000, loss: 0.000828, epsilon: 0.050000, episode:  368
frames: 705000, reward: 14.100000, loss: 0.001257, epsilon: 0.050000, episode:  368
frames: 706000, reward: 14.100000, loss: 0.000584, epsilon: 0.050000, episode:  368
frames: 707000, reward: 14.100000, loss: 0.001428, epsilon: 0.050000, episode:  368
frames: 708000, reward: 13.700000, loss: 0.002912, epsilon: 0.050000, episode:  369
frames: 709000, reward: 13.700000, loss: 0.000706, epsilon: 0.050000, episode:  369
frames: 710000, reward: 14.000000, loss: 0.000964, epsilon: 0.050000, episode:  370
frames: 711000, reward: 14.000000, loss: 0.000572, epsilon: 0.050000, episode:  370
frames: 712000, reward: 14.000000, loss: 0.000693, epsilon: 0.050000, episode:  370
frames: 713000, reward: 13.900000, loss: 0.002078, epsilon: 0.050000, episode:  371
frames: 714000, reward: 13.900000, loss: 0.000574, epsilon: 0.050000, episode:  371
frames: 715000, reward: 13.600000, loss: 0.001567, epsilon: 0.050000, episode:  372
frames: 716000, reward: 13.600000, loss: 0.001205, epsilon: 0.050000, episode:  372
frames: 717000, reward: 13.600000, loss: 0.000523, epsilon: 0.050000, episode:  372
frames: 718000, reward: 13.800000, loss: 0.000856, epsilon: 0.050000, episode:  373
frames: 719000, reward: 13.800000, loss: 0.005340, epsilon: 0.050000, episode:  373
frames: 720000, reward: 13.800000, loss: 0.003254, epsilon: 0.050000, episode:  373
frames: 721000, reward: 13.600000, loss: 0.001080, epsilon: 0.050000, episode:  374
frames: 722000, reward: 13.600000, loss: 0.002129, epsilon: 0.050000, episode:  374
frames: 723000, reward: 14.000000, loss: 0.000505, epsilon: 0.050000, episode:  375
frames: 724000, reward: 14.000000, loss: 0.001721, epsilon: 0.050000, episode:  375
frames: 725000, reward: 14.000000, loss: 0.000592, epsilon: 0.050000, episode:  375
frames: 726000, reward: 13.400000, loss: 0.002668, epsilon: 0.050000, episode:  376
frames: 727000, reward: 13.400000, loss: 0.000828, epsilon: 0.050000, episode:  376
frames: 728000, reward: 13.800000, loss: 0.000672, epsilon: 0.050000, episode:  377
frames: 729000, reward: 13.800000, loss: 0.003747, epsilon: 0.050000, episode:  377
frames: 730000, reward: 13.800000, loss: 0.000655, epsilon: 0.050000, episode:  377
frames: 731000, reward: 14.100000, loss: 0.001750, epsilon: 0.050000, episode:  378
frames: 732000, reward: 14.100000, loss: 0.003346, epsilon: 0.050000, episode:  378
frames: 733000, reward: 14.800000, loss: 0.000947, epsilon: 0.050000, episode:  379
Save model!
frames: 734000, reward: 14.800000, loss: 0.003815, epsilon: 0.050000, episode:  379
frames: 735000, reward: 14.800000, loss: 0.000981, epsilon: 0.050000, episode:  379
frames: 736000, reward: 14.400000, loss: 0.004006, epsilon: 0.050000, episode:  380
frames: 737000, reward: 14.400000, loss: 0.000949, epsilon: 0.050000, episode:  380
frames: 738000, reward: 14.800000, loss: 0.002474, epsilon: 0.050000, episode:  381
frames: 739000, reward: 14.800000, loss: 0.000421, epsilon: 0.050000, episode:  381
frames: 740000, reward: 14.800000, loss: 0.000479, epsilon: 0.050000, episode:  381
frames: 741000, reward: 15.100000, loss: 0.001591, epsilon: 0.050000, episode:  382
Save model!
frames: 742000, reward: 15.100000, loss: 0.003054, epsilon: 0.050000, episode:  382
frames: 743000, reward: 15.100000, loss: 0.000780, epsilon: 0.050000, episode:  383
frames: 744000, reward: 15.100000, loss: 0.000900, epsilon: 0.050000, episode:  383
frames: 745000, reward: 15.100000, loss: 0.000978, epsilon: 0.050000, episode:  383
frames: 746000, reward: 14.400000, loss: 0.000736, epsilon: 0.050000, episode:  384
frames: 747000, reward: 14.400000, loss: 0.000859, epsilon: 0.050000, episode:  384
frames: 748000, reward: 14.400000, loss: 0.004891, epsilon: 0.050000, episode:  384
frames: 749000, reward: 13.900000, loss: 0.000555, epsilon: 0.050000, episode:  385
frames: 750000, reward: 13.900000, loss: 0.000643, epsilon: 0.050000, episode:  385
frames: 751000, reward: 13.900000, loss: 0.001324, epsilon: 0.050000, episode:  385
frames: 752000, reward: 13.700000, loss: 0.001554, epsilon: 0.050000, episode:  386
frames: 753000, reward: 13.700000, loss: 0.003164, epsilon: 0.050000, episode:  386
frames: 754000, reward: 13.700000, loss: 0.000585, epsilon: 0.050000, episode:  386
frames: 755000, reward: 13.000000, loss: 0.002106, epsilon: 0.050000, episode:  387
frames: 756000, reward: 13.000000, loss: 0.000975, epsilon: 0.050000, episode:  387
frames: 757000, reward: 13.300000, loss: 0.000744, epsilon: 0.050000, episode:  388
frames: 758000, reward: 13.300000, loss: 0.004806, epsilon: 0.050000, episode:  388
frames: 759000, reward: 13.300000, loss: 0.002767, epsilon: 0.050000, episode:  388
frames: 760000, reward: 13.300000, loss: 0.002764, epsilon: 0.050000, episode:  388
frames: 761000, reward: 12.500000, loss: 0.000969, epsilon: 0.050000, episode:  389
frames: 762000, reward: 12.500000, loss: 0.000531, epsilon: 0.050000, episode:  389
frames: 763000, reward: 12.800000, loss: 0.000782, epsilon: 0.050000, episode:  390
frames: 764000, reward: 12.800000, loss: 0.001051, epsilon: 0.050000, episode:  390
frames: 765000, reward: 12.700000, loss: 0.000733, epsilon: 0.050000, episode:  391
frames: 766000, reward: 12.700000, loss: 0.000523, epsilon: 0.050000, episode:  391
frames: 767000, reward: 12.700000, loss: 0.000947, epsilon: 0.050000, episode:  391
frames: 768000, reward: 12.400000, loss: 0.001015, epsilon: 0.050000, episode:  392
frames: 769000, reward: 12.400000, loss: 0.000563, epsilon: 0.050000, episode:  392
frames: 770000, reward: 12.500000, loss: 0.000529, epsilon: 0.050000, episode:  393
frames: 771000, reward: 12.500000, loss: 0.002281, epsilon: 0.050000, episode:  393
frames: 772000, reward: 12.500000, loss: 0.001773, epsilon: 0.050000, episode:  393
frames: 773000, reward: 13.200000, loss: 0.000485, epsilon: 0.050000, episode:  394
frames: 774000, reward: 13.200000, loss: 0.000855, epsilon: 0.050000, episode:  394
frames: 775000, reward: 13.600000, loss: 0.002842, epsilon: 0.050000, episode:  395
frames: 776000, reward: 13.600000, loss: 0.000647, epsilon: 0.050000, episode:  395
frames: 777000, reward: 13.600000, loss: 0.000612, epsilon: 0.050000, episode:  395
frames: 778000, reward: 13.600000, loss: 0.000833, epsilon: 0.050000, episode:  396
frames: 779000, reward: 13.600000, loss: 0.000509, epsilon: 0.050000, episode:  396
frames: 780000, reward: 14.400000, loss: 0.000703, epsilon: 0.050000, episode:  397
frames: 781000, reward: 14.400000, loss: 0.000782, epsilon: 0.050000, episode:  397
frames: 782000, reward: 14.600000, loss: 0.000610, epsilon: 0.050000, episode:  398
frames: 783000, reward: 14.600000, loss: 0.000501, epsilon: 0.050000, episode:  398
frames: 784000, reward: 15.300000, loss: 0.000981, epsilon: 0.050000, episode:  399
Save model!
frames: 785000, reward: 15.300000, loss: 0.001110, epsilon: 0.050000, episode:  399
frames: 786000, reward: 15.300000, loss: 0.000875, epsilon: 0.050000, episode:  399
frames: 787000, reward: 15.000000, loss: 0.004030, epsilon: 0.050000, episode:  400
frames: 788000, reward: 15.000000, loss: 0.000875, epsilon: 0.050000, episode:  400
frames: 789000, reward: 15.300000, loss: 0.000744, epsilon: 0.050000, episode:  401
frames: 790000, reward: 15.300000, loss: 0.000661, epsilon: 0.050000, episode:  401
frames: 791000, reward: 15.300000, loss: 0.000806, epsilon: 0.050000, episode:  401
frames: 792000, reward: 15.100000, loss: 0.000813, epsilon: 0.050000, episode:  402
frames: 793000, reward: 15.100000, loss: 0.001050, epsilon: 0.050000, episode:  402
frames: 794000, reward: 15.100000, loss: 0.000923, epsilon: 0.050000, episode:  402
frames: 795000, reward: 14.800000, loss: 0.000725, epsilon: 0.050000, episode:  403
frames: 796000, reward: 14.800000, loss: 0.000620, epsilon: 0.050000, episode:  403
frames: 797000, reward: 15.300000, loss: 0.004291, epsilon: 0.050000, episode:  404
frames: 798000, reward: 15.300000, loss: 0.000871, epsilon: 0.050000, episode:  404
frames: 799000, reward: 15.000000, loss: 0.000405, epsilon: 0.050000, episode:  405
frames: 800000, reward: 15.000000, loss: 0.000525, epsilon: 0.050000, episode:  405
frames: 801000, reward: 15.700000, loss: 0.001672, epsilon: 0.050000, episode:  406
Save model!
frames: 802000, reward: 15.700000, loss: 0.000498, epsilon: 0.050000, episode:  406
frames: 803000, reward: 15.700000, loss: 0.001063, epsilon: 0.050000, episode:  406
frames: 804000, reward: 15.100000, loss: 0.000700, epsilon: 0.050000, episode:  407
frames: 805000, reward: 15.100000, loss: 0.001147, epsilon: 0.050000, episode:  407
frames: 806000, reward: 15.100000, loss: 0.000861, epsilon: 0.050000, episode:  407
frames: 807000, reward: 14.300000, loss: 0.000651, epsilon: 0.050000, episode:  408
frames: 808000, reward: 14.300000, loss: 0.000504, epsilon: 0.050000, episode:  408
frames: 809000, reward: 14.300000, loss: 0.000582, epsilon: 0.050000, episode:  408
frames: 810000, reward: 13.800000, loss: 0.001057, epsilon: 0.050000, episode:  409
frames: 811000, reward: 13.800000, loss: 0.000668, epsilon: 0.050000, episode:  409
frames: 812000, reward: 13.800000, loss: 0.000716, epsilon: 0.050000, episode:  409
frames: 813000, reward: 13.800000, loss: 0.005910, epsilon: 0.050000, episode:  410
frames: 814000, reward: 13.800000, loss: 0.000608, epsilon: 0.050000, episode:  410
frames: 815000, reward: 13.800000, loss: 0.000852, epsilon: 0.050000, episode:  411
frames: 816000, reward: 13.800000, loss: 0.000610, epsilon: 0.050000, episode:  411
frames: 817000, reward: 14.300000, loss: 0.000357, epsilon: 0.050000, episode:  412
frames: 818000, reward: 14.300000, loss: 0.001287, epsilon: 0.050000, episode:  412
frames: 819000, reward: 14.300000, loss: 0.001061, epsilon: 0.050000, episode:  412
frames: 820000, reward: 14.300000, loss: 0.000452, epsilon: 0.050000, episode:  412
frames: 821000, reward: 13.500000, loss: 0.000393, epsilon: 0.050000, episode:  413
frames: 822000, reward: 13.500000, loss: 0.000825, epsilon: 0.050000, episode:  413
frames: 823000, reward: 13.100000, loss: 0.000978, epsilon: 0.050000, episode:  414
frames: 824000, reward: 13.100000, loss: 0.002245, epsilon: 0.050000, episode:  414
frames: 825000, reward: 13.100000, loss: 0.001034, epsilon: 0.050000, episode:  414
frames: 826000, reward: 13.100000, loss: 0.000805, epsilon: 0.050000, episode:  415
frames: 827000, reward: 13.100000, loss: 0.003236, epsilon: 0.050000, episode:  415
frames: 828000, reward: 12.700000, loss: 0.001543, epsilon: 0.050000, episode:  416
frames: 829000, reward: 12.700000, loss: 0.000786, epsilon: 0.050000, episode:  416
frames: 830000, reward: 12.700000, loss: 0.001393, epsilon: 0.050000, episode:  416
frames: 831000, reward: 12.900000, loss: 0.000957, epsilon: 0.050000, episode:  417
frames: 832000, reward: 12.900000, loss: 0.001503, epsilon: 0.050000, episode:  417
frames: 833000, reward: 13.400000, loss: 0.000675, epsilon: 0.050000, episode:  418
frames: 834000, reward: 13.400000, loss: 0.000373, epsilon: 0.050000, episode:  418
frames: 835000, reward: 13.400000, loss: 0.000482, epsilon: 0.050000, episode:  418
frames: 836000, reward: 13.600000, loss: 0.001527, epsilon: 0.050000, episode:  419
frames: 837000, reward: 13.600000, loss: 0.000422, epsilon: 0.050000, episode:  419
frames: 838000, reward: 13.700000, loss: 0.000449, epsilon: 0.050000, episode:  420
frames: 839000, reward: 13.700000, loss: 0.001304, epsilon: 0.050000, episode:  420
frames: 840000, reward: 13.700000, loss: 0.000401, epsilon: 0.050000, episode:  420
frames: 841000, reward: 13.200000, loss: 0.001443, epsilon: 0.050000, episode:  421
frames: 842000, reward: 13.200000, loss: 0.000466, epsilon: 0.050000, episode:  421
frames: 843000, reward: 13.300000, loss: 0.000885, epsilon: 0.050000, episode:  422
frames: 844000, reward: 13.300000, loss: 0.001580, epsilon: 0.050000, episode:  422
frames: 845000, reward: 13.300000, loss: 0.000598, epsilon: 0.050000, episode:  422
frames: 846000, reward: 14.600000, loss: 0.003577, epsilon: 0.050000, episode:  423
frames: 847000, reward: 14.600000, loss: 0.001696, epsilon: 0.050000, episode:  423
frames: 848000, reward: 15.000000, loss: 0.000533, epsilon: 0.050000, episode:  424
frames: 849000, reward: 15.000000, loss: 0.000596, epsilon: 0.050000, episode:  424
frames: 850000, reward: 15.500000, loss: 0.000758, epsilon: 0.050000, episode:  425
frames: 851000, reward: 15.500000, loss: 0.000867, epsilon: 0.050000, episode:  425
frames: 852000, reward: 16.000000, loss: 0.000915, epsilon: 0.050000, episode:  426
Save model!
frames: 853000, reward: 16.000000, loss: 0.000580, epsilon: 0.050000, episode:  426
frames: 854000, reward: 16.000000, loss: 0.001071, epsilon: 0.050000, episode:  427
frames: 855000, reward: 16.000000, loss: 0.001828, epsilon: 0.050000, episode:  427
frames: 856000, reward: 16.200000, loss: 0.000491, epsilon: 0.050000, episode:  428
Save model!
frames: 857000, reward: 16.200000, loss: 0.000953, epsilon: 0.050000, episode:  428
frames: 858000, reward: 16.200000, loss: 0.001967, epsilon: 0.050000, episode:  428
frames: 859000, reward: 16.200000, loss: 0.001260, epsilon: 0.050000, episode:  429
frames: 860000, reward: 16.200000, loss: 0.000600, epsilon: 0.050000, episode:  429
frames: 861000, reward: 16.100000, loss: 0.000867, epsilon: 0.050000, episode:  430
frames: 862000, reward: 16.100000, loss: 0.000752, epsilon: 0.050000, episode:  430
frames: 863000, reward: 16.600000, loss: 0.000298, epsilon: 0.050000, episode:  431
Save model!
frames: 864000, reward: 16.600000, loss: 0.000930, epsilon: 0.050000, episode:  431
frames: 865000, reward: 16.600000, loss: 0.002810, epsilon: 0.050000, episode:  431
frames: 866000, reward: 16.500000, loss: 0.001386, epsilon: 0.050000, episode:  432
frames: 867000, reward: 16.500000, loss: 0.002636, epsilon: 0.050000, episode:  432
frames: 868000, reward: 16.500000, loss: 0.001452, epsilon: 0.050000, episode:  432
frames: 869000, reward: 15.700000, loss: 0.001688, epsilon: 0.050000, episode:  433
frames: 870000, reward: 15.700000, loss: 0.002841, epsilon: 0.050000, episode:  433
frames: 871000, reward: 15.600000, loss: 0.002420, epsilon: 0.050000, episode:  434
frames: 872000, reward: 15.600000, loss: 0.000561, epsilon: 0.050000, episode:  434
frames: 873000, reward: 15.600000, loss: 0.000945, epsilon: 0.050000, episode:  435
frames: 874000, reward: 15.600000, loss: 0.000929, epsilon: 0.050000, episode:  435
frames: 875000, reward: 15.600000, loss: 0.001835, epsilon: 0.050000, episode:  435
frames: 876000, reward: 15.500000, loss: 0.000492, epsilon: 0.050000, episode:  436
frames: 877000, reward: 15.500000, loss: 0.000978, epsilon: 0.050000, episode:  436
frames: 878000, reward: 15.700000, loss: 0.001408, epsilon: 0.050000, episode:  437
frames: 879000, reward: 15.700000, loss: 0.000577, epsilon: 0.050000, episode:  437
frames: 880000, reward: 15.800000, loss: 0.000551, epsilon: 0.050000, episode:  438
frames: 881000, reward: 15.800000, loss: 0.000326, epsilon: 0.050000, episode:  438
frames: 882000, reward: 15.600000, loss: 0.005090, epsilon: 0.050000, episode:  439
frames: 883000, reward: 15.600000, loss: 0.001678, epsilon: 0.050000, episode:  439
frames: 884000, reward: 15.600000, loss: 0.003317, epsilon: 0.050000, episode:  439
frames: 885000, reward: 15.800000, loss: 0.001108, epsilon: 0.050000, episode:  440
frames: 886000, reward: 15.800000, loss: 0.001101, epsilon: 0.050000, episode:  440
frames: 887000, reward: 15.600000, loss: 0.000980, epsilon: 0.050000, episode:  441
frames: 888000, reward: 15.600000, loss: 0.002782, epsilon: 0.050000, episode:  441
frames: 889000, reward: 15.700000, loss: 0.001114, epsilon: 0.050000, episode:  442
frames: 890000, reward: 15.700000, loss: 0.000567, epsilon: 0.050000, episode:  442
frames: 891000, reward: 16.600000, loss: 0.000294, epsilon: 0.050000, episode:  443
frames: 892000, reward: 16.600000, loss: 0.001171, epsilon: 0.050000, episode:  443
frames: 893000, reward: 16.600000, loss: 0.000769, epsilon: 0.050000, episode:  443
frames: 894000, reward: 16.600000, loss: 0.000966, epsilon: 0.050000, episode:  443
frames: 895000, reward: 15.900000, loss: 0.001427, epsilon: 0.050000, episode:  444
frames: 896000, reward: 15.900000, loss: 0.000630, epsilon: 0.050000, episode:  444
frames: 897000, reward: 15.700000, loss: 0.000543, epsilon: 0.050000, episode:  445
frames: 898000, reward: 15.700000, loss: 0.001166, epsilon: 0.050000, episode:  445
frames: 899000, reward: 15.700000, loss: 0.000495, epsilon: 0.050000, episode:  446
frames: 900000, reward: 15.700000, loss: 0.001871, epsilon: 0.050000, episode:  446
frames: 901000, reward: 15.300000, loss: 0.000507, epsilon: 0.050000, episode:  447
frames: 902000, reward: 15.300000, loss: 0.000664, epsilon: 0.050000, episode:  447
frames: 903000, reward: 15.100000, loss: 0.000346, epsilon: 0.050000, episode:  448
frames: 904000, reward: 15.100000, loss: 0.005899, epsilon: 0.050000, episode:  448
frames: 905000, reward: 15.100000, loss: 0.000308, epsilon: 0.050000, episode:  448
frames: 906000, reward: 15.500000, loss: 0.000608, epsilon: 0.050000, episode:  449
frames: 907000, reward: 15.500000, loss: 0.000327, epsilon: 0.050000, episode:  449
frames: 908000, reward: 15.700000, loss: 0.000472, epsilon: 0.050000, episode:  450
frames: 909000, reward: 15.700000, loss: 0.001096, epsilon: 0.050000, episode:  450
frames: 910000, reward: 15.900000, loss: 0.001890, epsilon: 0.050000, episode:  451
frames: 911000, reward: 15.900000, loss: 0.001177, epsilon: 0.050000, episode:  451
frames: 912000, reward: 15.900000, loss: 0.000890, epsilon: 0.050000, episode:  451
frames: 913000, reward: 15.900000, loss: 0.000660, epsilon: 0.050000, episode:  452
frames: 914000, reward: 15.900000, loss: 0.000913, epsilon: 0.050000, episode:  452
frames: 915000, reward: 15.900000, loss: 0.000743, epsilon: 0.050000, episode:  453
frames: 916000, reward: 15.900000, loss: 0.000818, epsilon: 0.050000, episode:  453
frames: 917000, reward: 16.400000, loss: 0.000367, epsilon: 0.050000, episode:  454
frames: 918000, reward: 16.400000, loss: 0.000754, epsilon: 0.050000, episode:  454
frames: 919000, reward: 16.400000, loss: 0.000870, epsilon: 0.050000, episode:  455
frames: 920000, reward: 16.400000, loss: 0.000498, epsilon: 0.050000, episode:  455
frames: 921000, reward: 16.500000, loss: 0.000770, epsilon: 0.050000, episode:  456
frames: 922000, reward: 16.500000, loss: 0.005413, epsilon: 0.050000, episode:  456
frames: 923000, reward: 16.500000, loss: 0.000620, epsilon: 0.050000, episode:  456
frames: 924000, reward: 16.400000, loss: 0.000775, epsilon: 0.050000, episode:  457
frames: 925000, reward: 16.400000, loss: 0.002512, epsilon: 0.050000, episode:  457
frames: 926000, reward: 16.400000, loss: 0.000611, epsilon: 0.050000, episode:  458
frames: 927000, reward: 16.400000, loss: 0.000343, epsilon: 0.050000, episode:  458
frames: 928000, reward: 16.500000, loss: 0.000422, epsilon: 0.050000, episode:  459
frames: 929000, reward: 16.500000, loss: 0.000627, epsilon: 0.050000, episode:  459
frames: 930000, reward: 16.500000, loss: 0.001285, epsilon: 0.050000, episode:  460
frames: 931000, reward: 16.500000, loss: 0.000468, epsilon: 0.050000, episode:  460
frames: 932000, reward: 16.500000, loss: 0.000352, epsilon: 0.050000, episode:  460
frames: 933000, reward: 15.800000, loss: 0.000736, epsilon: 0.050000, episode:  461
frames: 934000, reward: 15.800000, loss: 0.001253, epsilon: 0.050000, episode:  461
frames: 935000, reward: 15.800000, loss: 0.000350, epsilon: 0.050000, episode:  462
frames: 936000, reward: 15.800000, loss: 0.000537, epsilon: 0.050000, episode:  462
frames: 937000, reward: 15.800000, loss: 0.000908, epsilon: 0.050000, episode:  462
frames: 938000, reward: 15.800000, loss: 0.000902, epsilon: 0.050000, episode:  462
frames: 939000, reward: 15.000000, loss: 0.000473, epsilon: 0.050000, episode:  463
frames: 940000, reward: 15.000000, loss: 0.001047, epsilon: 0.050000, episode:  463
frames: 941000, reward: 14.900000, loss: 0.000314, epsilon: 0.050000, episode:  464
frames: 942000, reward: 14.900000, loss: 0.000677, epsilon: 0.050000, episode:  464
frames: 943000, reward: 15.300000, loss: 0.001002, epsilon: 0.050000, episode:  465
frames: 944000, reward: 15.300000, loss: 0.000633, epsilon: 0.050000, episode:  465
frames: 945000, reward: 15.300000, loss: 0.000631, epsilon: 0.050000, episode:  465
frames: 946000, reward: 14.600000, loss: 0.000813, epsilon: 0.050000, episode:  466
frames: 947000, reward: 14.600000, loss: 0.001130, epsilon: 0.050000, episode:  466
frames: 948000, reward: 15.200000, loss: 0.000856, epsilon: 0.050000, episode:  467
frames: 949000, reward: 15.200000, loss: 0.000614, epsilon: 0.050000, episode:  467
frames: 950000, reward: 15.300000, loss: 0.001257, epsilon: 0.050000, episode:  468
frames: 951000, reward: 15.300000, loss: 0.000522, epsilon: 0.050000, episode:  468
frames: 952000, reward: 15.500000, loss: 0.000518, epsilon: 0.050000, episode:  469
frames: 953000, reward: 15.500000, loss: 0.000870, epsilon: 0.050000, episode:  469
frames: 954000, reward: 15.700000, loss: 0.000505, epsilon: 0.050000, episode:  470
frames: 955000, reward: 15.700000, loss: 0.000481, epsilon: 0.050000, episode:  470
frames: 956000, reward: 15.800000, loss: 0.003368, epsilon: 0.050000, episode:  471
frames: 957000, reward: 15.800000, loss: 0.001598, epsilon: 0.050000, episode:  471
frames: 958000, reward: 15.800000, loss: 0.001405, epsilon: 0.050000, episode:  471
frames: 959000, reward: 15.400000, loss: 0.002512, epsilon: 0.050000, episode:  472
frames: 960000, reward: 15.400000, loss: 0.000706, epsilon: 0.050000, episode:  472
frames: 961000, reward: 15.400000, loss: 0.000563, epsilon: 0.050000, episode:  472
frames: 962000, reward: 15.500000, loss: 0.000727, epsilon: 0.050000, episode:  473
frames: 963000, reward: 15.500000, loss: 0.000619, epsilon: 0.050000, episode:  473
frames: 964000, reward: 15.500000, loss: 0.003604, epsilon: 0.050000, episode:  473
frames: 965000, reward: 15.200000, loss: 0.001318, epsilon: 0.050000, episode:  474
frames: 966000, reward: 15.200000, loss: 0.001519, epsilon: 0.050000, episode:  474
frames: 967000, reward: 14.400000, loss: 0.000493, epsilon: 0.050000, episode:  475
frames: 968000, reward: 14.400000, loss: 0.000516, epsilon: 0.050000, episode:  475
frames: 969000, reward: 14.400000, loss: 0.000330, epsilon: 0.050000, episode:  475
frames: 970000, reward: 14.400000, loss: 0.001698, epsilon: 0.050000, episode:  475
frames: 971000, reward: 14.400000, loss: 0.000856, epsilon: 0.050000, episode:  476
frames: 972000, reward: 14.400000, loss: 0.000675, epsilon: 0.050000, episode:  476
frames: 973000, reward: 14.400000, loss: 0.002830, epsilon: 0.050000, episode:  476
frames: 974000, reward: 13.600000, loss: 0.000662, epsilon: 0.050000, episode:  477
frames: 975000, reward: 13.600000, loss: 0.001270, epsilon: 0.050000, episode:  477
frames: 976000, reward: 13.400000, loss: 0.005518, epsilon: 0.050000, episode:  478
frames: 977000, reward: 13.400000, loss: 0.000551, epsilon: 0.050000, episode:  478
frames: 978000, reward: 13.400000, loss: 0.000570, epsilon: 0.050000, episode:  478
frames: 979000, reward: 13.400000, loss: 0.000713, epsilon: 0.050000, episode:  478
frames: 980000, reward: 12.800000, loss: 0.000523, epsilon: 0.050000, episode:  479
frames: 981000, reward: 12.700000, loss: 0.002448, epsilon: 0.050000, episode:  480
frames: 982000, reward: 12.700000, loss: 0.000975, epsilon: 0.050000, episode:  480
frames: 983000, reward: 12.700000, loss: 0.000543, epsilon: 0.050000, episode:  480
frames: 984000, reward: 13.400000, loss: 0.000705, epsilon: 0.050000, episode:  481
frames: 985000, reward: 13.400000, loss: 0.001270, epsilon: 0.050000, episode:  481
frames: 986000, reward: 13.800000, loss: 0.001453, epsilon: 0.050000, episode:  482
frames: 987000, reward: 13.800000, loss: 0.002820, epsilon: 0.050000, episode:  482
frames: 988000, reward: 13.800000, loss: 0.000442, epsilon: 0.050000, episode:  482
